cases,R_mean,R_var,Q0.025,Q0.5,Q0.975,Date
824.0,0.8379822590144259,0.0003852932816026764,0.7998243465922659,0.8378284499812136,0.8769399593073024,2023-09-09
760.0,0.8211883665915487,0.0003924061193399165,0.7828199868538841,0.8210286189941247,0.8604415577200806,2023-09-10
648.0,0.8084775263868524,0.000402977846912661,0.7695677957575695,0.8083106182475231,0.8482924565908811,2023-09-11
729.0,0.8048959855439336,0.0004204836112122339,0.7655217067152104,0.8047251508039213,0.8455600705394919,2023-09-12
723.0,0.8117498419677818,0.00044669595266081383,0.7709441507537647,0.8115658162720943,0.8536154257754851,2023-09-13
563.0,0.8308155924315226,0.0004810823800207815,0.7885518624205895,0.8306244726602605,0.8744314198326693,2023-09-14
563.0,0.8573093314400262,0.0005223909454010658,0.8127843889578847,0.8571038623978886,0.9027912260397057,2023-09-15
647.0,0.8851921225968429,0.0005661523957852244,0.8388545602542938,0.8849789647845518,0.9324271477181192,2023-09-16
563.0,0.9099344118305099,0.0006061937734891585,0.8622638095688497,0.9097092524141484,0.958701530472169,2023-09-17
531.0,0.9281004587907437,0.0006399290918456415,0.8792900690800766,0.9278723612526476,0.9783103233718617,2023-09-18
564.0,0.9396609377616821,0.0006651224841745045,0.8897214545116048,0.9394251615942686,0.9907913071851839,2023-09-19
563.0,0.9455152586957003,0.0006823589336515698,0.8951732612884321,0.9452763357526888,0.9972150224949643,2023-09-20
506.0,0.9466616766190526,0.0006929264699724164,0.8960896044397728,0.9464201305444575,0.9986794520862332,2023-09-21
500.0,0.9446002408257793,0.0007015274059691828,0.8930251569093433,0.9443520087463322,0.9971011203349898,2023-09-22
595.0,0.9396952171259532,0.0007074401876978323,0.8884446774918243,0.9394427938881531,0.9924999893699751,2023-09-23
559.0,0.9319949043650972,0.0007108252834335158,0.8803375318403381,0.9317393984317124,0.9848423700361719,2023-09-24
576.0,0.9207073010236304,0.0007133927408442377,0.8691765386479045,0.9204474356472045,0.9735739935756744,2023-09-25
484.0,0.9068794102624662,0.0007168179224005997,0.8552945000850412,0.9066127690295827,0.9602350275786999,2023-09-26
478.0,0.8942311795083422,0.0007196581792080081,0.8422023179672257,0.8939640896741825,0.9474506875294617,2023-09-27
446.0,0.8846525802206049,0.0007275953739824175,0.8326012676990395,0.8843777668681698,0.938359928793516,2023-09-28
445.0,0.8808431458424211,0.0007454509193401884,0.828354678246281,0.8805595329745838,0.9353195575995344,2023-09-29
424.0,0.8849425951982377,0.0007705600685668237,0.8315760849978002,0.8846484495640023,0.9404068048512124,2023-09-30
483.0,0.8910002536608341,0.0007999720340720138,0.8365511011006308,0.890698903247409,0.9474792750818032,2023-10-01
