Date,Q0.025,Q0.5,Q0.975
2023-03-03,0.9735649995738948,1.0186700405346758,1.0651823881410352
2023-03-04,0.9398425036693874,0.9835457943006,1.0288822416962948
2023-03-05,0.9071277195056432,0.9505509518442457,0.9950371872046426
2023-03-06,0.8803551647310044,0.9229336452663008,0.9668700048651808
2023-03-07,0.8605246191170128,0.9034220793335624,0.9477220584374042
2023-03-08,0.8608649366741017,0.9042152291557268,0.9489969975828252
2023-03-09,0.8595768477556034,0.9035318473677376,0.9489632389988772
2023-03-10,0.8553148392284782,0.8996485327054639,0.9454891186017224
2023-03-11,0.8489164220737091,0.8935256227655627,0.9396439213478396
2023-03-12,0.8439755562670609,0.8892120779853427,0.9358524479800424
2023-03-13,0.8434244482893987,0.8889635202680215,0.936421371064559
2023-03-14,0.848438066270714,0.8922227411311741,0.9375202545176332
2023-03-15,0.8568446156991447,0.901553366562958,0.9478066368058102
2023-03-16,0.8737166629388816,0.919679067220942,0.9671659468646078
2023-03-17,0.9005754171662035,0.947933985392732,0.996801902538082
2023-03-18,0.9393551147387676,0.9881089150293824,1.0387738830704083
2023-03-19,0.9826424849107728,1.0327848323951017,1.0847418595590106
2023-03-20,1.0223230019697254,1.0737834116313878,1.1270378493537017
2023-03-21,1.0576134730020803,1.105849849824014,1.1554526960111493
2023-03-22,1.0525890846169228,1.1001253442618726,1.1489580244535849
2023-03-23,1.047362003601752,1.0941208645326443,1.1422677027682575
2023-03-24,1.0410236914761002,1.0870883433171428,1.134766736356748
2023-03-25,1.0315066197597638,1.0767609279321193,1.1235518856652231
2023-03-26,1.0187437389294416,1.0635718964374543,1.1094253371152962
2023-03-27,1.001628401786987,1.045510934137894,1.0908564914788186
2023-03-28,0.9819983729794716,1.0259824075296426,1.0712806513735953
2023-03-29,0.9777464176045202,1.0215319820532636,1.0666244339036377
2023-03-30,0.971021870171234,1.014554831360882,1.0593479432128412
2023-03-31,0.9626514727808332,1.00602947036339,1.0504460301455751
2023-04-01,0.9559979343238484,0.9989753821151468,1.0431428720273537
2023-04-02,0.953497875890271,0.9963032747304132,1.040473119488825
2023-04-03,0.9549499951731906,0.9980528481470254,1.0422418263215776
2023-04-04,0.9835001945787218,1.0270772744564385,1.071922969772226
2023-04-05,0.9805047513390968,1.0237751089378206,1.0682411775213208
2023-04-06,0.9766006533612418,1.0194991528125703,1.0637598580384546
2023-04-07,0.9717326904995188,1.014508820684616,1.0588126376881106
2023-04-08,0.9657448500948288,1.0083141073122202,1.0521163177735056
2023-04-09,0.9572727106292274,0.9995237950304374,1.0431131126976154
2023-04-10,0.9443521004073748,0.9863198021348474,1.0294248814969829
2023-04-11,0.9143854218526184,0.9560511347111204,0.9989566275978536
2023-04-12,0.9097922239869434,0.9516398320499792,0.9947514395559642
2023-04-13,0.9019109436245634,0.94378906758966,0.9869439186347866
2023-04-14,0.8887797137779304,0.9307020872060168,0.973907783130207
2023-04-15,0.8737845798900823,0.9154864670349868,0.958494573119615
2023-04-16,0.8610405328037829,0.9029268528830316,0.946177948071159
2023-04-17,0.8527412585702715,0.8949456486562231,0.9382158929235084
2023-04-18,0.8673408593493739,0.9106670328892252,0.9553222180251428
2023-04-19,0.8669177357144886,0.9108831809098148,0.9562667205951828
2023-04-20,0.8674130307407885,0.9118300972618342,0.9577004763830004
2023-04-21,0.8687042475821101,0.913685095570538,0.96010501133807
2023-04-22,0.8718154727053993,0.9175300097908604,0.9647364200072172
2023-04-23,0.8771595852164042,0.9235675201989986,0.9713795350465322
2023-04-24,0.8823157110812214,0.9293821702177376,0.9779489783906254
2023-04-25,0.8842355896643275,0.9316389093060414,0.9806840442874091
2023-04-26,0.8840224988099434,0.9319482438153268,0.9815802799160926
2023-04-27,0.8847653710834121,0.9332680010472548,0.9834272967689467
2023-04-28,0.8861378910552271,0.9347377369272869,0.9852723874242466
2023-04-29,0.888256010735007,0.9377261109897719,0.988930280792852
2023-04-30,0.8913711287871087,0.9412008107049463,0.9927457088490501
2023-05-01,0.8931953293003153,0.9432078106336657,0.995014623350559
2023-05-02,0.8934516982981997,0.9440070660994622,0.9964108285199313
2023-05-03,0.8924228786730641,0.943381987381686,0.9962888470840691
2023-05-04,0.8899454735105902,0.9414849092196671,0.9949007883983079
2023-05-05,0.8864503971471818,0.9380693284405262,0.9913912682975932
2023-05-06,0.8831308258852717,0.9348884149909027,0.989064693040416
2023-05-07,0.8814807336482358,0.9336944926476796,0.9878583691130238
2023-05-08,0.8829673512967856,0.9360633880405174,0.9905132867880206
2023-05-09,0.8858091076241867,0.9391372061727004,0.994539361619836
2023-05-10,0.8911119225210709,0.9446687571477539,1.0007478724292973
2023-05-11,0.8969418073412394,0.95155797173757,1.0086246592132058
2023-05-12,0.9050645949911205,0.9602131759279753,1.017928315161393
2023-05-13,0.9123884287240077,0.9685043127862605,1.0265649456153476
2023-05-14,0.9196526647392221,0.9759657854251743,1.0345163135303999
2023-05-15,0.9244615606553841,0.9810723145373492,1.0399753988059175
2023-05-16,0.9297297949135575,0.9871756822109135,1.04699741955876
2023-05-17,0.9345890203923373,0.9921766873186586,1.0516885161073861
2023-05-18,0.9403439919628576,0.9979187793856474,1.057950824087743
2023-05-19,0.9489385906847628,1.006903092002263,1.0673537405620668
2023-05-20,0.9598889196505282,1.0185198924128391,1.0794780430823536
2023-05-21,0.9683796693536946,1.0273399826020748,1.0887021151848286
