cases,R_mean,R_var,Q0.025,Q0.5,Q0.975,Date
696.0,1.0501104586191272,0.0004911123679742461,1.0069927658245412,1.04995364506336,1.0939909567019397,2023-08-26
719.0,1.044386949318402,0.00048230149052913584,1.0019012590809684,1.0442335052382947,1.0878440623652021,2023-08-27
701.0,1.0355196829705577,0.0004803731393937065,0.9930675870927057,1.035365526598996,1.0789531915089752,2023-08-28
767.0,1.0313479325158856,0.0004741340166810945,0.9891032482252177,1.0311945775932398,1.0744755934064691,2023-08-29
779.0,1.025218011150307,0.00046667151959220714,0.9833200339798042,1.0250675618925358,1.0678873951194627,2023-08-30
775.0,1.0171798501161011,0.0004596489055727342,0.9755001005437356,1.0170297190041075,1.059646657763524,2023-08-31
728.0,1.0077568178514698,0.0004531818675632576,0.9666241235571746,1.0076081263970493,1.049857844941229,2023-09-01
711.0,0.9993704887402941,0.00044760964272166334,0.958498077774742,0.9992230434710556,1.0410901501581915,2023-09-02
703.0,0.9917905454282216,0.0004436186168652268,0.9509820832946683,0.9916418021615093,1.0333813924009867,2023-09-03
671.0,0.9861896312039378,0.000448983133696189,0.9451423462522748,0.9860382639416437,1.0280953386324851,2023-09-04
708.0,0.984315679406057,0.00044964771483883473,0.9431794364616062,0.9841633380423471,1.026308357941258,2023-09-05
728.0,0.9824281024378632,0.00044998512357028635,0.9412686866322589,0.9822752881848742,1.024371930057271,2023-09-06
762.0,0.97947964561097,0.0004500636330911544,0.9381485528142637,0.9793265839984095,1.0214787959595981,2023-09-07
733.0,0.9730391556490787,0.0004490974688165517,0.9319179482471757,0.9728851260308975,1.0150211498968025,2023-09-08
743.0,0.9637554125164001,0.0004474574640894649,0.922688865886949,0.9636008573114287,1.0058226209998304,2023-09-09
760.0,0.9519197595934015,0.0004450708314372912,0.9110936787228648,0.9517640742780502,0.9936878377680802,2023-09-10
760.0,0.9387482403726173,0.00044285464024525884,0.8980552360125647,0.938592644987374,0.9802171096324237,2023-09-11
774.0,0.9260764283771294,0.00044179994308334307,0.8854320417498354,0.9259179998862617,0.9677805802964214,2023-09-12
738.0,0.9149952312803927,0.0004428408007752081,0.8741870981611237,0.9148334301759113,0.956758002857256,2023-09-13
715.0,0.905904539628367,0.0004466919542704952,0.865014877334238,0.9057400218657861,0.9478021301272035,2023-09-14
708.0,0.9001658159413382,0.0004534161645665844,0.8590924455927034,0.8999993847241177,0.9421888202610986,2023-09-15
673.0,0.8984262048797629,0.0004628454913583013,0.8568093538288013,0.8982528147990989,0.9411754375880065,2023-09-16
663.0,0.899761529930198,0.0004758842405336511,0.8576137592977975,0.899585455580769,0.943085730475274,2023-09-17
637.0,0.9038234583604804,0.0004911905312351057,0.8608909820089979,0.9036422166419076,0.9477409031987706,2023-09-18
616.0,0.9104215129487774,0.0005087513366765866,0.86672313273385,0.9102348871833645,0.9550729686287363,2023-09-19
597.0,0.9173606430749822,0.0005260908496398339,0.8728930564825058,0.9171689751914771,0.9627926551803664,2023-09-20
605.0,0.925010683365778,0.0005443071993704762,0.8799179389022489,0.9248151971935283,0.9712143507409274,2023-09-21
583.0,0.932448040655377,0.0005599238961669683,0.8863816262950771,0.932246746432309,0.9795271561663519,2023-09-22
593.0,0.9388150634773228,0.0005739973867724337,0.8922568186952443,0.9386122038055016,0.9862692296398696,2023-09-23
590.0,0.9416216431649553,0.0005854855887434921,0.8945715566095187,0.9414125168763885,0.9897952808964244,2023-09-24
574.0,0.942025348488585,0.0005957619141451834,0.8947534699108518,0.9418169049744889,0.990185729605342,2023-09-25
587.0,0.9412653275333926,0.000604790730532171,0.8940033412562307,0.9410541302684132,0.9898870846342924,2023-09-26
576.0,0.9388164828467593,0.0006114355246171297,0.8912316215783855,0.9386023957472178,0.9878272209596207,2023-09-27
562.0,0.9358422199489131,0.0006198598574340557,0.8879035144298073,0.9356235575695357,0.9850235547478543,2023-09-28
556.0,0.9323953065869335,0.0006291378461786254,0.8836608207953663,0.9321704804050339,0.9821235450550848,2023-09-29
543.0,0.9295140065685612,0.0006378593553485604,0.880904234721736,0.9292887816031805,0.9794169312721452,2023-09-30
