cases,R_mean,R_var,Q0.025,Q0.5,Q0.975,Date
741.0,0.9757230838022557,0.0004822801960685162,0.9331824954729487,0.9755585778866863,1.0191348870477277,2023-08-22
741.0,0.9550913617879297,0.0004734343333299934,0.9129217677021677,0.9549269216488472,0.998211293254148,2023-08-23
756.0,0.928574726730385,0.00046282777617380727,0.886652818361223,0.9284075710385604,0.9710143487817444,2023-08-24
751.0,0.9015249813117339,0.0004540445393945749,0.8603559725127068,0.9013593390816087,0.9434784378813947,2023-08-25
730.0,0.8785207391486738,0.00044956318454910077,0.8374068532716934,0.8783498223446653,0.9206220603710639,2023-08-26
694.0,0.8368378580159641,0.00045794600435289173,0.7954741412534299,0.8366559715800238,0.8792352118922613,2023-08-27
642.0,0.8419532515688809,0.0004821071852492969,0.7994235755984456,0.8417614837881163,0.885632397160907,2023-08-28
603.0,0.8515815364342783,0.0005084894887135893,0.8078349531224978,0.8513809555950593,0.8963442931335437,2023-08-29
610.0,0.8659804541388969,0.0005383549915649623,0.8210033846005813,0.8657709938919897,0.9123431423158177,2023-08-30
544.0,0.8873070911710004,0.000573413988751709,0.8407633619488706,0.887089451333213,0.9350987823148527,2023-08-31
542.0,0.9131140348374696,0.000611626387951579,0.8651826771364179,0.9128897183941433,0.9620667367845959,2023-09-01
510.0,0.942160812657488,0.0006524784192322811,0.8933634254131897,0.9419322640779969,0.9932205497939746,2023-09-02
484.0,0.9659503107113195,0.0006122227119110398,0.9180911391005188,0.9657400315725687,1.0149314773787372,2023-09-03
509.0,0.9713138568008461,0.0006224801388107752,0.9231179063286372,0.9711010872712507,1.0207682112045957,2023-09-04
483.0,0.981148488657384,0.0006344273008073216,0.9324831602040062,0.9809355221823023,1.0309818832868556,2023-09-05
479.0,0.9951035533846887,0.0006484537747911192,0.945939168534156,0.9948875215449067,1.045774530052523,2023-09-06
484.0,1.0141012267908065,0.0006636414310186626,0.964226114720651,1.01388217232399,1.0653187846111911,2023-09-07
488.0,1.0325296510860102,0.0006756240407213073,0.9823228345901684,1.0323127470193862,1.0841434609404523,2023-09-08
517.0,1.0477678798084216,0.000683284858344217,0.9972395076480076,1.0475508661937583,1.0996042161851962,2023-09-09
515.0,1.056871963242096,0.0006850915416146328,1.006438211522887,1.0566565480345957,1.1090450496489441,2023-09-10
529.0,1.0599905306695443,0.0006809083032529039,1.0092772937759462,1.0597764194232173,1.1116558732284432,2023-09-11
551.0,1.0551073673652112,0.0006693636814192098,1.0051251394481244,1.0548958183219317,1.1063866313596762,2023-09-12
544.0,1.045665142030841,0.0006550739202058715,0.996299479145536,1.0454580290804258,1.0962097717349555,2023-09-13
514.0,1.035506816650655,0.0006406103918455618,0.9866310838820804,1.0353001029881508,1.0857596578957134,2023-09-14
512.0,1.0280480241188679,0.0006277919336787237,0.9796627076045301,1.02784616304073,1.0775727029419544,2023-09-15
539.0,1.0243636622334416,0.0006193114518307401,0.9760794552590751,1.024161532353145,1.0737686983513206,2023-09-16
572.0,1.0217978936313081,0.0006128939252947512,0.9738112583710147,1.021596727655521,1.070868276826423,2023-09-17
577.0,1.0160533218553902,0.0006063419323383158,0.9682286999981615,1.0158525937504512,1.0651026876116994,2023-09-18
590.0,1.0064793015824858,0.0005971432371852095,0.9591228062078736,1.0062822650032626,1.0548437748509354,2023-09-19
591.0,0.98843251007709,0.0005843932372769235,0.9416716437076953,0.9882370087325835,1.0363808133943082,2023-09-20
511.0,0.9658731511509138,0.0005701774482708578,0.9195654550274497,0.9656765824476166,1.0132199056597742,2023-09-21
515.0,0.9408159519419517,0.0005563132247694296,0.8952098827425818,0.9406194178148238,0.9874932927638782,2023-09-22
505.0,0.9156991906140275,0.0005459876988315408,0.8705220658261648,0.9155008032569392,0.9618020020108863,2023-09-23
549.0,0.8946272700162583,0.0005411727210901558,0.8496202975918781,0.8944233393567089,0.9409399415208604,2023-09-24
656.0,0.8778937406516486,0.0005417953706479922,0.8329206910435961,0.877688592939315,0.9240326174792834,2023-09-25
684.0,0.8637386223227319,0.0005485918926370842,0.8184256327867865,0.8635268193707155,0.9102546354868477,2023-09-26
689.0,0.8529610602416318,0.0005592709846583009,0.8071731945252858,0.8527420509490932,0.8999819756671228,2023-09-27
465.0,0.8439883529633482,0.0005724211105703938,0.7977194807810377,0.8437654080304471,0.8913252614236189,2023-09-28
467.0,0.8365455811466338,0.0005891954068360222,0.7895821872514057,0.8363117342336799,0.8847063612764648,2023-09-29
