cases,R_mean,R_var,Q0.025,Q0.5,Q0.975,Date
318.0,1.1587808470776113,0.0009534209833833643,1.0987812870700133,1.158505740496806,1.2199545675111936,2023-07-12
340.0,1.163238712977753,0.0009238330894517256,1.1043286006684725,1.162972392814916,1.2235829259418534,2023-07-13
347.0,1.1640156156482953,0.0008930628405757059,1.1064375310592836,1.1637654260166732,1.2229085927411085,2023-07-14
384.0,1.1586349714700308,0.0008585885467725925,1.1022073654460633,1.1583912011939073,1.2165779834153212,2023-07-15
487.0,1.1845519828993902,0.0008091878971894556,1.1294667497028206,1.1843245398157598,1.2409523981952826,2023-07-16
485.0,1.1610076465812678,0.0007553961017032675,1.1076318904686167,1.16078973361591,1.2155505609393118,2023-07-17
538.0,1.1311041228279302,0.0007047727522472799,1.0796445948747317,1.1308962721883586,1.1837448406147797,2023-07-18
543.0,1.0951851674198916,0.0006570418861359482,1.0454048754500862,1.094984883610482,1.1460303588827716,2023-07-19
533.0,1.0539216432512255,0.0006121642652139587,1.005993834138693,1.05373023563912,1.102680133510878,2023-07-20
533.0,1.0143196209869396,0.0005752556295499506,0.9677285571200471,1.0141321433549426,1.0619737821702437,2023-07-21
595.0,0.9809614472791758,0.0005477026140134184,0.9355004477122526,0.9807743194069056,1.0274858714381778,2023-07-22
646.0,0.9688410539020533,0.0005422410743354963,0.9237910530009927,0.9686549806060065,1.0149981743886147,2023-07-23
651.0,0.9685847801940777,0.0005467339240682986,0.9234985094445344,0.9683975752499305,1.0148064403257158,2023-07-24
679.0,0.9668379661083222,0.000549879271888944,0.9213712283108337,0.9666479887508124,1.0133843215355742,2023-07-25
560.0,0.9634999877856116,0.0005526263669082131,0.9179151444977787,0.9633089582687138,1.0100392998332062,2023-07-26
571.0,0.959728478843122,0.000555347969237314,0.9142221702925333,0.9595376324429645,1.0062127312943088,2023-07-27
573.0,0.9576521837340923,0.0005589639388456324,0.9118771870120839,0.9574584547972627,1.004440085333849,2023-07-28
560.0,0.9583996994765469,0.0005659732127782551,0.912516754170351,0.9582044411849362,1.0055020028073525,2023-07-29
633.0,0.9709977884458973,0.0005072106791727506,0.9274124150753026,0.9708241482911064,1.0155070862061657,2023-07-30
635.0,0.9739159244831488,0.0005128211310794459,0.9301218615111353,0.9737411355967626,1.0187243264707697,2023-07-31
612.0,0.9794114744328128,0.0005195905175543,0.935319267814256,0.9792345302935412,1.024602676393433,2023-08-01
612.0,0.9868332958088866,0.0005270219821132195,0.9422708731120214,0.9866542028879011,1.032297415552211,2023-08-02
625.0,0.9958364491373796,0.000534796278368978,0.9512331108614797,0.9956580887024475,1.0416830167459947,2023-08-03
619.0,1.0041419601541492,0.0005407456118640029,0.9591093601131281,1.0039627190546478,1.0501931657051595,2023-08-04
616.0,1.0100943375382396,0.0005453782070376618,0.9646761771359249,1.009915356740486,1.056246457957561,2023-08-05
593.0,1.0125868572986783,0.0005722891452481798,0.9662304200687325,1.0123984153590935,1.0599612499794158,2023-08-06
596.0,1.0123828945644284,0.000570158885625593,0.9661132212827466,1.0121951281748558,1.0598047714728116,2023-08-07
601.0,1.0126744890609463,0.0005692227926533131,0.9664010347036442,1.0124861503344689,1.0600927958582604,2023-08-08
597.0,1.0130032713321806,0.000567400274867901,0.9668797713688824,1.012816512107825,1.0602254888662173,2023-08-09
607.0,1.0144030961081363,0.0005653956184016144,0.9682547490983511,1.0142175195572007,1.0615060850069833,2023-08-10
603.0,1.0144789660822018,0.0005644020298285273,0.968560214182792,1.0142944846141364,1.0615067129067626,2023-08-11
606.0,1.0152456024380694,0.0005626739380509181,0.969153833143876,1.0150578067271998,1.0624436860619233,2023-08-12
566.0,1.012734949450664,0.0005938674503794612,0.9655040517907276,1.0125397434032273,1.06101930993622,2023-08-13
567.0,1.0118600308687182,0.0005933413564020995,0.964774813730157,1.0116650671227934,1.0600934365074575,2023-08-14
578.0,1.012345939695705,0.0005912791699008656,0.9652981053871823,1.0121522870112236,1.0604112557263654,2023-08-15
571.0,1.0129774847891315,0.0005902382705577597,0.9659775441550913,1.012782828341186,1.0613079242015961,2023-08-16
573.0,1.0145318694865946,0.0005879451351594881,0.9676615623197884,1.01433941972066,1.062554143163633,2023-08-17
574.0,1.0150110512848216,0.0005867616476167674,0.9678503524413284,1.014816442413267,1.0631728902936972,2023-08-18
580.0,1.0161242072544747,0.0005856918229663628,0.9693214263586312,1.015932537663963,1.0640013782977191,2023-08-19
577.0,1.0092042910323236,0.0005871710986838679,0.9622070134663981,1.00900987598029,1.0572561102694698,2023-08-20
562.0,1.0100155688454464,0.0005874839129474751,0.9629292813248566,1.0098204345390709,1.0581804494069242,2023-08-21
563.0,1.0117453544089692,0.0005871720116911495,0.9646928667479865,1.0115495049415546,1.0599692033915793,2023-08-22
572.0,1.013050697930882,0.0005863866531814597,0.9660919300889776,1.0128573530414835,1.061274253623413,2023-08-23
571.0,1.0154308083889192,0.0005876027213183848,0.9684808366186107,1.015235874913219,1.06365250313035,2023-08-24
570.0,1.0203647320775573,0.0005891640914576695,0.9735388883177245,1.0201743326898782,1.0683724458978872,2023-08-25
576.0,1.026075279061284,0.0005904468531861213,0.9791272773496329,1.0258860533107739,1.0742418154418005,2023-08-26
565.0,1.045353926741594,0.0006069827115136033,0.9976429715962724,1.0451587260008248,1.0942366532380028,2023-08-27
565.0,1.0523994944875676,0.0006054925860019741,1.0049518677845592,1.0522070980798266,1.1014656865937842,2023-08-28
574.0,1.0639204873284815,0.0006055490854110868,1.016359481344177,1.0637317983334182,1.1127401684756855,2023-08-29
567.0,1.0828130754724608,0.0006091891295597171,1.0348965704754503,1.082626454466189,1.1317381898436376,2023-08-30
573.0,1.113317432040057,0.0006158047793496607,1.0650341031618757,1.113134927401878,1.1624377659164336,2023-08-31
573.0,1.1547865924769072,0.0006274393987565662,1.1064073324017287,1.1546064527038076,1.204493697259469,2023-09-01
569.0,1.2043846784371879,0.0006385972817937325,1.1553104395908078,1.2042075826283578,1.254437460289528,2023-09-02
577.0,1.28617387353502,0.0006237955964053926,1.2375810574416728,1.2860115180223661,1.3356038582726784,2023-09-03
573.0,1.2523437255428311,0.0005661866622736413,1.2061050071536505,1.2521928177652488,1.2992957397547158,2023-09-04
570.0,1.2156129627324779,0.0005148312863118667,1.1713989031030114,1.2154708489099941,1.260826652482446,2023-09-05
576.0,1.1776748255565708,0.00047055744714789166,1.1354271508607763,1.1775423369157927,1.2206462287953876,2023-09-06
580.0,1.1356997435136438,0.0004321804636817721,1.0954010997740058,1.1355737506451802,1.1766053265418672,2023-09-07
577.0,1.0874333563549226,0.00039699037360272976,1.0486025600266284,1.0873107163840108,1.1269853140771056,2023-09-08
772.0,1.0342800479873386,0.00036538509523875143,0.9973593032852417,1.0341636218289998,1.071862430133918,2023-09-09
926.0,0.977297271754078,0.0003388084593757704,0.9417367828118172,0.9771829256040179,1.0136822235682619,2023-09-10
921.0,0.9212007598107181,0.00031522813956250454,0.8868961137418233,0.9210878210693569,0.9561781764928848,2023-09-11
1151.0,0.866671564010864,0.00029680077917491573,0.8333156298032908,0.8665590385861277,0.9005955468995406,2023-09-12
1289.0,0.8137959024191839,0.00028320253217344656,0.7810423186149734,0.8136798426197296,0.847104211100008,2023-09-13
884.0,0.7663997389115664,0.00027551709566931153,0.7342294988141618,0.7662808492525585,0.7991413154841305,2023-09-14
892.0,0.7260347676068118,0.0002732416001029959,0.693891788401394,0.7259089268202379,0.7588400435239884,2023-09-15
759.0,0.6958306362271371,0.0002782590584527945,0.6634829968942595,0.6956971753623955,0.7289218246127589,2023-09-16
793.0,0.6782617260699305,0.0002921687547145252,0.6453855324009476,0.6781182961643932,0.7121506293846338,2023-09-17
803.0,0.6760383093267484,0.00031743659559193166,0.6415926308020168,0.6758820481588762,0.7113719994124879,2023-09-18
616.0,0.6900226845649545,0.0003556210914797866,0.6534632217992677,0.689850040755005,0.7277491300824144,2023-09-19
597.0,0.7182870090624169,0.0004062260936446101,0.6793723779239638,0.7180991407242286,0.7582542693783592,2023-09-20
569.0,0.7581805299681414,0.0004708824523801166,0.7161598620259726,0.7579724112898596,0.8015980679167689,2023-09-21
566.0,0.806412388572237,0.0005453347325935461,0.7613452564216563,0.806187803878886,0.8527335874822943,2023-09-22
594.0,0.8576063464055544,0.0006233077435487237,0.809558097467288,0.8573603940733927,0.9073715851174874,2023-09-23
559.0,0.9099885075051665,0.0006980253884254005,0.8585681371882631,0.9097315161388027,0.9625416746839455,2023-09-24
560.0,0.9564452040490623,0.000764914776429817,0.9030252836358409,0.9561790411370457,1.0115210885382586,2023-09-25
565.0,0.9960328207989394,0.0008167007656464506,0.9406692761103175,0.9957580792665316,1.0527785111362897,2023-09-26
488.0,1.0263698400696355,0.0008580036190597292,0.969711722018324,1.0260889047320658,1.0842732371419666,2023-09-27
474.0,1.0481001380625,0.0008817012779029491,0.9908106776475012,1.0478193237247782,1.1067949969600483,2023-09-28
480.0,1.0634931049932779,0.0008911008692207084,1.0056946169491887,1.0632151021316367,1.1226515792501726,2023-09-29
