cases,R_mean,R_var,Q0.025,Q0.5,Q0.975,Date
257.0,1.0046850518351338,0.0013630257244853531,0.9333185510424353,1.0042333143172453,1.0782813375901248,2023-07-12
253.0,1.0096913495308046,0.001370387016966244,0.938614838742528,1.0092531202699555,1.0835958129691352,2023-07-13
256.0,1.022199596014776,0.00138793217519678,0.950439634737702,1.021740129848724,1.0967356695003185,2023-07-14
240.0,1.0435093129802597,0.0014134171443398714,0.9709471854627172,1.0430565398364458,1.1182277563602772,2023-07-15
247.0,1.0877120816313979,0.0014204285576064316,1.0147654101593848,1.0872684822307033,1.16330003238983,2023-07-16
242.0,1.0983256803321604,0.0014126190928552853,1.0253845317843417,1.0978971655126324,1.172941209473429,2023-07-17
227.0,1.1178483654764204,0.0014087815399381936,1.0449598040511612,1.1174213556943298,1.1929420882323118,2023-07-18
230.0,1.150480618178292,0.001414658569292547,1.0777572675733853,1.1500723963033852,1.2254592738476844,2023-07-19
228.0,1.1980862007278952,0.0014340835697625029,1.1248345578118975,1.1976801375454273,1.2733541840216906,2023-07-20
224.0,1.2476884919774112,0.0014462863271180195,1.1744894726919992,1.2473071106077498,1.3230445445776833,2023-07-21
228.0,1.2923387574071459,0.0014351522271748816,1.218706719430729,1.2919719904701212,1.3670846734309188,2023-07-22
242.0,1.3729234152864902,0.0013092713885443498,1.3027386724029528,1.3726069696160903,1.444578545348926,2023-07-23
307.0,1.317977259157808,0.001146238406808338,1.252000009620915,1.3176833429649857,1.3852259148142274,2023-07-24
351.0,1.2646527517011514,0.001012628005857039,1.2029657254357742,1.264384568946979,1.3279311389843789,2023-07-25
350.0,1.216612859933774,0.0009081308844963449,1.1580260375500453,1.2163632734549097,1.276738432852885,2023-07-26
365.0,1.1720288065010567,0.0008223383658606156,1.116084562177038,1.1717963669172726,1.2287186308682778,2023-07-27
359.0,1.1297704811037375,0.0007540698862796439,1.076613339352884,1.129547477669577,1.18401622063061,2023-07-28
412.0,1.0940010705697611,0.0007012974386120996,1.0426926765862818,1.0937839991444074,1.1467562216458167,2023-07-29
533.0,1.1400537467400444,0.0007853042441974807,1.085785269481577,1.1398199745846775,1.195848181710271,2023-07-30
559.0,1.1294769878409578,0.0007510077226411185,1.0763911010023308,1.1292564379549939,1.1836815744144125,2023-07-31
567.0,1.1159364708235167,0.0007177465451303236,1.0640494400812481,1.1157244119938408,1.1689408846852158,2023-08-01
560.0,1.1014463112111819,0.0006871315266574359,1.050750023547637,1.1012375492560817,1.1534978921551797,2023-08-02
442.0,1.0904769300318522,0.0006627667055005733,1.0406854490020088,1.0902714112494885,1.1418798814118745,2023-08-03
443.0,1.089395037796086,0.0006447204891839842,1.0402653999632083,1.0891983680083335,1.1397424916771057,2023-08-04
428.0,1.1022052268819973,0.0006376005272346916,1.0529402146522204,1.102009808983989,1.1523136572956083,2023-08-05
434.0,1.1487724618398945,0.0008044009450215581,1.093774368661581,1.1485384049610525,1.2048528267526204,2023-08-06
523.0,1.1457954356220954,0.000774823728583897,1.0917022810046022,1.1455685098749797,1.201107781605704,2023-08-07
442.0,1.1452854366732637,0.0007482793154903734,1.0923340943494706,1.145067664037476,1.1994286489725714,2023-08-08
441.0,1.145921036177795,0.000723802320587495,1.0938055738652448,1.1457085213864762,1.1990814883696532,2023-08-09
449.0,1.1490475961679991,0.0007016696295328252,1.0978250914650052,1.1488425084698766,1.201687485676891,2023-08-10
460.0,1.1504852205769451,0.0006787163978296631,1.1001084313233376,1.1502902167809217,1.201910267935387,2023-08-11
496.0,1.148141943271977,0.0006544848346633997,1.0985307168058958,1.1479515756097929,1.1988693369738246,2023-08-12
460.0,1.1355088451294792,0.0007906945934018994,1.0807787550979182,1.135274316939464,1.1912871733233246,2023-08-13
478.0,1.1109462786527897,0.0007437935856826955,1.057953689463511,1.110720614039955,1.165019809383891,2023-08-14
492.0,1.0801308384735684,0.0006996218288663452,1.0290193325507802,1.0799138711135565,1.1323753279377602,2023-08-15
499.0,1.0416355071736172,0.0006567943824364376,0.9921522276051968,1.041427473456677,1.0924339910450531,2023-08-16
494.0,0.9958681812911732,0.0006164611848057274,0.9477575211688719,0.9956624783194545,1.045145903814547,2023-08-17
491.0,0.9466695182827165,0.0005800972905016104,0.9002687555131044,0.9464676079203728,0.9943128562764308,2023-08-18
481.0,0.8987864901358343,0.0005500418614830644,0.8534662559040009,0.8985776361470944,0.9454047903209783,2023-08-19
489.0,0.8951907019376928,0.0006225451547434457,0.8470672421817762,0.8949615381993394,0.9447367090073553,2023-08-20
532.0,0.8952495951597657,0.0006390816732867947,0.8463279977320264,0.8950127965710151,0.9454476800015184,2023-08-21
572.0,0.8944315465468674,0.000656090486165199,0.8449829774788913,0.8941851551755675,0.9454617509041212,2023-08-22
566.0,0.8912894901441591,0.0006732482559378996,0.8410312490795822,0.8910351766749729,0.9430329399708799,2023-08-23
520.0,0.8871266293062124,0.000689409785707606,0.8364711523071751,0.8868669205386231,0.9392478316285973,2023-08-24
510.0,0.8870758461748619,0.0007096814885176668,0.8354995587132336,0.8868078566966217,0.9401750783131781,2023-08-25
458.0,0.8965529318493811,0.0007382298641625659,0.8442213268340977,0.8962724055812528,0.951033322027913,2023-08-26
400.0,0.9198393002904832,0.0007153806674963851,0.8682466925361657,0.9195809786959555,0.9730556467943179,2023-08-27
402.0,0.9418810693927215,0.0007515955808099113,0.8889244829837448,0.941613841183232,0.9965139182018758,2023-08-28
380.0,0.9766779771661516,0.0007960432303816818,0.922001762613935,0.9764037298327941,1.0330134202509438,2023-08-29
380.0,1.027205663092852,0.0008519594826416758,0.9707520159073844,1.0269288499333862,1.0851737095943603,2023-08-30
376.0,1.0923624840115207,0.0009155261109494664,1.0341857640280383,1.0920862213488718,1.1526125050456737,2023-08-31
371.0,1.1649032740672296,0.0009754116443467316,1.1046847296945308,1.16462377308826,1.2269483887332169,2023-09-01
381.0,1.2393147480499576,0.0010157120304781328,1.1771662704283972,1.2390373860620243,1.3030394376243548,2023-09-02
382.0,1.2895254336569488,0.0008887719351013481,1.2317991073615537,1.2892976513055672,1.348352210499682,2023-09-03
419.0,1.2506331126852168,0.0008017989762290059,1.195586835127176,1.2504162150696354,1.3071342836655013,2023-09-04
452.0,1.2134069223040564,0.0007283190171193184,1.1607792644402455,1.2132066545735989,1.266842611535749,2023-09-05
453.0,1.1726548962535348,0.0006644737244749499,1.1224043610452128,1.1724639729971909,1.2238087165779503,2023-09-06
