Date,Q0.025,Q0.5,Q0.975
2023-08-08,1.3555872633983275,1.4148817182295597,1.4756206211649345
2023-08-09,1.3279704188263268,1.3837607226687536,1.4411357221504786
2023-08-10,1.319371221238459,1.3725985566492107,1.4272379943174387
2023-08-11,1.3325540531169109,1.3840300529642082,1.4370038429383252
2023-08-12,1.361375131290703,1.4110534702376527,1.4620990670760863
2023-08-13,1.3816794438381668,1.4300149156547493,1.4792843946862928
2023-08-14,1.382050519768129,1.4282443375331022,1.4753899231772118
2023-08-15,1.4681326294962145,1.5140680317097348,1.5609740036655437
2023-08-16,1.3630475390856849,1.4043478051096145,1.4463066831670455
2023-08-17,1.2721774004658686,1.3099998918283515,1.3483847935521172
2023-08-18,1.1948890847813807,1.2300611744130805,1.2660738209409594
2023-08-19,1.1286665800670286,1.1615212641548887,1.195015542984423
2023-08-20,1.0700571380663102,1.1012406020304661,1.133024095912719
2023-08-21,1.0182640223108559,1.0479909531195046,1.0783400947932513
2023-08-22,1.0590575776336109,1.0923048223258114,1.1262407214272239
2023-08-23,1.0487891301899306,1.0814921979838443,1.1147889173333807
2023-08-24,1.0366602700093823,1.0687750994239773,1.1015464415399974
2023-08-25,1.0245489202465956,1.0561524786114391,1.0883993566315067
2023-08-26,1.0140355711338724,1.0454980083420975,1.0775875690670969
2023-08-27,1.0048000200434521,1.0356993458480304,1.0670374393228272
2023-08-28,0.9936412126703609,1.024059115418977,1.0550915595732766
2023-08-29,1.0035984505613782,1.035146397413584,1.0674183680014948
2023-08-30,0.9921731163874837,1.0233975293200133,1.0551695818958717
2023-08-31,0.9760875520974113,1.006941518731593,1.0384051702956156
2023-09-01,0.9558916314920146,0.9861658128718235,1.017113764885155
2023-09-02,0.9339647754400906,0.9639440748121993,0.9945305876889035
2023-09-03,0.9142642854704325,0.9439441446179053,0.9742622100521103
2023-09-04,0.8963771853844235,0.9258259202119021,0.9560983230941844
2023-09-05,0.8806974771050626,0.9101329288882505,0.9402170698138046
2023-09-06,0.867343773476555,0.8967845594765801,0.9268735130330699
2023-09-07,0.8572998578892284,0.8870957537149837,0.9173905529808831
2023-09-08,0.8522541772219554,0.8822158581601081,0.9127869807606956
2023-09-09,0.8535042825415932,0.8839359475245573,0.9150889244331379
2023-09-10,0.8623950890484484,0.8934574146535195,0.9252568232053326
2023-09-11,0.879126798964738,0.9109403593787366,0.9434199768183551
2023-09-12,0.8991155715876238,0.931751541703288,0.9651836994818824
2023-09-13,0.9196621765705735,0.9531306688638683,0.987268022100855
2023-09-14,0.9366581009419721,0.9708013190340148,1.0058540471042479
2023-09-15,0.9483948123769269,0.9829723766440687,1.0183813701609297
2023-09-16,0.955236550140899,0.9899731459427528,1.0255596965811367
2023-09-17,0.9586282281966547,0.9936416831387085,1.0294224234939477
2023-09-18,0.9584730678657462,0.993391026561555,1.0292056102951603
2023-09-19,0.9585668940156868,0.9935097431166762,1.0294438561534873
2023-09-20,0.9590274177095346,0.9942871705211087,1.030243869410696
2023-09-21,0.9636441877281199,0.998754185100247,1.0347687870551814
2023-09-22,0.9722692125665686,1.0076321444259757,1.043846295247863
2023-09-23,0.9860270796073131,1.021683302746538,1.0581889348951123
2023-09-24,0.9994116682892784,1.0351917653461942,1.0718366413896336
