Date,Q0.025,Q0.5,Q0.975
2023-02-22,0.8545243991055038,0.9272502253688061,1.0033448258020226
2023-02-23,0.8551400892058738,0.9283796945685523,1.005710142140704
2023-02-24,0.8566452029690506,0.9304571399371664,1.0083597543190277
2023-02-25,0.857412800156963,0.9323305230751138,1.0115024028277468
2023-02-26,0.8640378383232585,0.9401142688505382,1.0201344183924457
2023-02-27,0.8735430078916238,0.9503480352293949,1.032220557427502
2023-02-28,0.8848912857782694,0.9624956003439734,1.0449625743075863
2023-03-01,0.9042069343262158,0.9820508756343702,1.0642396143240815
2023-03-02,0.9061522100456507,0.9842499588466136,1.0665742501941518
2023-03-03,0.9083803265784265,0.9867832005868399,1.0694882590808044
2023-03-04,0.9139153986262014,0.9923375682604891,1.075224306990917
2023-03-05,0.9188322298033731,0.9982163162134814,1.0816241114546423
2023-03-06,0.9232141338544055,1.002375511101111,1.0866758188459258
2023-03-07,0.9267801123053447,1.0066329329858452,1.090147286221141
2023-03-08,0.926233691442799,1.0033390857647602,1.0844247850643762
2023-03-09,0.9249172871599922,1.002016141601879,1.0833305836348697
2023-03-10,0.9224359924127443,0.9991147752461638,1.0802379187307525
2023-03-11,0.9199533979732164,0.996735067081251,1.077396846464127
2023-03-12,0.9157074021200933,0.9925671311115543,1.0732938955554765
2023-03-13,0.9142413955118309,0.9908894855647966,1.071852835570189
2023-03-14,0.9132583877936955,0.9895858460169804,1.070405862648617
2023-03-15,0.9079017311733577,0.9833794178607449,1.063108746129549
2023-03-16,0.9078796365855583,0.9835314345333585,1.0635310245190719
2023-03-17,0.9077193741445349,0.9836887010519944,1.0638315222882655
2023-03-18,0.9078644401278129,0.9837450272589751,1.0639460026858893
2023-03-19,0.9059658073020308,0.981724109675775,1.0621252413100053
2023-03-20,0.9055127156847513,0.9816421890171803,1.0626822281300055
2023-03-21,0.9071337860397404,0.9836014089136904,1.0653268473685351
2023-03-22,0.9099715814822527,0.9851667404181572,1.064377426037724
2023-03-23,0.9109351272384729,0.9867636692676819,1.0667142565185674
2023-03-24,0.9114972001694197,0.9873409319914033,1.067615963487167
2023-03-25,0.9140905068034131,0.9901372338935043,1.0702645194268463
2023-03-26,0.91629376841684,0.9925729121306769,1.0728159141509899
2023-03-27,0.9206479078526267,0.9966851913572132,1.0776110716875613
2023-03-28,0.9238700123422807,1.0007765944433809,1.081971366221587
2023-03-29,0.9378817545408852,1.0119504434039304,1.0901334207835904
2023-03-30,0.9374184032447431,1.0118035290641045,1.0900102026756406
2023-03-31,0.9366672214767648,1.0111478565506615,1.0889162633216176
2023-04-01,0.9379640691922646,1.011393627371977,1.0893071228615692
2023-04-02,0.9361271098598127,1.009913919516621,1.0878602307144214
2023-04-03,0.9350720623086679,1.0091863775223027,1.0869788659215311
2023-04-04,0.9314860277292144,1.0046847952262188,1.0815882805673966
2023-04-05,0.9208701717390919,0.9916059925892245,1.0660111159689492
2023-04-06,0.9201213290469701,0.9910654278722293,1.0659105925334602
2023-04-07,0.9184983674005806,0.9896188275735072,1.0638665823864923
2023-04-08,0.9165236761155076,0.9875157255346942,1.0624185399916297
2023-04-09,0.9145163160679877,0.9852782830430065,1.0600567605882478
2023-04-10,0.9127351503761425,0.9838691282815235,1.0587714479345092
2023-04-11,0.9129216882387592,0.9838377222574127,1.058204262310906
2023-04-12,0.9138056618986988,0.982640028429282,1.0549562922708575
2023-04-13,0.9142056357605193,0.9832295370330257,1.0561726376517555
2023-04-14,0.9148028654902014,0.9840415846365999,1.0567428388289275
2023-04-15,0.9189302214500599,0.9887168990599938,1.0617494489816606
2023-04-16,0.9230506397582308,0.9932219298162309,1.0672609640505848
2023-04-17,0.928303269579352,0.998775028129671,1.072947771742256
2023-04-18,0.932426817924874,1.0031524321146765,1.0771386609040015
2023-04-19,0.934916442454534,1.0054337376244067,1.0799310550960304
2023-04-20,0.9355636845052668,1.0061011719352126,1.0801340026667936
2023-04-21,0.9361452462385091,1.0069856465847034,1.0813462733614756
2023-04-22,0.9375263435864815,1.0081607365686724,1.0819979632052634
2023-04-23,0.9364284903094322,1.0070334972004131,1.0814132203331281
2023-04-24,0.9362683464199111,1.007037624723779,1.0811514405985128
2023-04-25,0.9367956287128811,1.0073563949537006,1.0816260872583068
2023-04-26,0.9395259516916918,1.0113292376964464,1.0867010680812639
2023-04-27,0.940275054496553,1.0117797830635793,1.0872130769936652
2023-04-28,0.9410081459035323,1.0126733494948519,1.0881056570248353
2023-04-29,0.942854140253625,1.0144624983895738,1.0900529046398066
2023-04-30,0.944347140432853,1.0160140586688775,1.091603126392487
2023-05-01,0.9463584149858636,1.0180748709851044,1.0934561349674055
2023-05-02,0.945991653856036,1.0169740672796554,1.091956300789932
2023-05-03,0.9464829548848775,1.0181062382409225,1.0930543206564067
2023-05-04,0.9444711050614951,1.0160253025580994,1.091027373648438
2023-05-05,0.9427759068458064,1.0137794234799102,1.0884733762234462
2023-05-06,0.9391285956858294,1.0100486714420551,1.0844764095915977
2023-05-07,0.9342138033412843,1.0045649611992717,1.078579085113411
2023-05-08,0.9273505454047964,0.997896179783992,1.0714822275347968
2023-05-09,0.9206660254611199,0.9908367772232508,1.0640297772483542
2023-05-10,0.8964754278857994,0.9643146355786918,1.0354949076763156
2023-05-11,0.8965608130440779,0.9648288112918928,1.0364698988793903
2023-05-12,0.8964679344199047,0.9651382281925873,1.0368530820377682
2023-05-13,0.8956878090049673,0.9642813117988555,1.0365833013975594
2023-05-14,0.8948345776689381,0.9641085161643621,1.0368687983936966
