Date,Q0.025,Q0.5,Q0.975
2023-01-01,0.6153965294728048,0.6546229083641057,0.6953571585912726
2023-01-02,0.6221979737601543,0.663589788500841,0.7068338898858078
2023-01-03,0.6392241466475802,0.6834678848096396,0.7296599522345366
2023-01-04,0.6670511955044921,0.7145424028931628,0.7642360284010563
2023-01-05,0.7070935934847555,0.758568599859523,0.8127555335730392
2023-01-06,0.7546965013954918,0.8099849552658148,0.8678526722522689
2023-01-07,0.8056177497075825,0.8648990508649144,0.9271845992206719
2023-01-08,0.8166643929615666,0.8684733591765256,0.922665873537104
2023-01-09,0.8241370865021265,0.8772511125081275,0.9325996738030536
2023-01-10,0.8387498922348051,0.8934876160298711,0.950252599838213
2023-01-11,0.8591691627647156,0.9151346298168478,0.9736456155190595
2023-01-12,0.8826637727883553,0.940338783781311,1.0001102871716165
2023-01-13,0.9020578500804273,0.9610782721341677,1.0224978599866894
2023-01-14,0.9186817139193193,0.978317129952396,1.0406761959859094
2023-01-15,0.9080077184833952,0.9656270623165134,1.025432879125833
2023-01-16,0.9104237623547193,0.9681756203303147,1.0283683952818887
2023-01-17,0.9153247756436471,0.9737667162021917,1.0346734626677443
2023-01-18,0.924280335482508,0.9832177343112036,1.044608951723521
2023-01-19,0.9345215055544128,0.9942617180108511,1.0560611383390492
2023-01-20,0.9440853651682797,1.0043083537432484,1.066678247010569
2023-01-21,0.9539616140681365,1.0141865074484984,1.077201337599947
2023-01-22,0.956634549814336,1.016620014296406,1.0789975519041906
2023-01-23,0.9566085778566318,1.016537479997945,1.0788534331959823
2023-01-24,0.956928996388114,1.0166421711805027,1.078795650375437
2023-01-25,0.9568550186155602,1.0165001037905927,1.0784921517522184
2023-01-26,0.9570574391025622,1.016801964130297,1.078982662125251
2023-01-27,0.957860894859914,1.0174112259688823,1.0794849759849223
2023-01-28,0.955550530088815,1.014772901337992,1.07645118620521
2023-01-29,0.9481644865449546,1.0075306750752362,1.069324697683157
2023-01-30,0.9465280927408889,1.0057878576682269,1.0672237882665434
2023-01-31,0.9430610215197569,1.002096786024364,1.0635222185980733
2023-02-01,0.9372565780080385,0.9960790827759771,1.0575698956135602
2023-02-02,0.9295240210524909,0.9884969504327972,1.0497630635039017
2023-02-03,0.923430667760674,0.9816526221813274,1.0427534927481004
2023-02-04,0.9168784738484388,0.9752587815841297,1.035958800147737
2023-02-05,0.9119497372325021,0.9718326120439342,1.0342749168875527
2023-02-06,0.912489259246362,0.9728099002928692,1.035400310672257
2023-02-07,0.9140197957907525,0.9740236627130376,1.0368682207394753
2023-02-08,0.9152013068067308,0.9759443592446475,1.0388589111362914
2023-02-09,0.9195068080659401,0.9802516850880965,1.0440540533660676
2023-02-10,0.9250533732891806,0.9860778329014528,1.0500645271476978
2023-02-11,0.9331704019186343,0.9948375342017716,1.0593141012879248
2023-02-12,0.9514137353443586,1.0143611952265512,1.0802874688065696
2023-02-13,0.9534837341296132,1.0166000450625763,1.0824421702581635
2023-02-14,0.9560224780837392,1.019039601245144,1.0847723634898851
2023-02-15,0.9605526517253092,1.0241253784057476,1.0899343797109649
2023-02-16,0.9676169425265468,1.0309644254820354,1.0964172655296531
2023-02-17,0.9722600648691757,1.035604852384128,1.1015902440102154
2023-02-18,0.9760373590909204,1.0394016006134912,1.1051788317519917
2023-02-19,0.9694494506094493,1.0333918148929784,1.100212777696834
2023-02-20,0.9669991051776763,1.0308189433734807,1.0974442883812507
2023-02-21,0.9635558416272094,1.0265272104740177,1.0926661800346031
2023-02-22,0.958575979619849,1.021286676109633,1.0868370217878238
2023-02-23,0.9514052713521511,1.0139457292761374,1.0793473257173862
2023-02-24,0.9446941853517089,1.006501044120823,1.071173284654579
2023-02-25,0.9373073699411781,0.998762035428982,1.0626867618202158
2023-02-26,0.925812507806222,0.9888916328004296,1.0549553975734876
2023-02-27,0.9266150279023294,0.9897776082791008,1.0558863523609994
2023-02-28,0.9275497354438169,0.9909228988282393,1.057206341783163
2023-03-01,0.9289720367966852,0.9925165203782567,1.0587883990806013
2023-03-02,0.9317450218781496,0.9954007215921258,1.0620868338363367
2023-03-03,0.9339851626759383,0.9979075812033288,1.0643995827913946
2023-03-04,0.9383251399434298,1.0024247737917937,1.0695456765058475
2023-03-05,0.9456295845359142,1.0121894619580085,1.0814368187843557
2023-03-06,0.9465078082998586,1.013020564553365,1.0825787666923068
2023-03-07,0.948180831790626,1.014593347836628,1.0841286748293655
2023-03-08,0.9497489323052353,1.0164698559573804,1.0858910685213323
2023-03-09,0.9515484866929593,1.0179534993419175,1.0877240410828979
2023-03-10,0.9510769175968145,1.0172129178332572,1.086581328927922
2023-03-11,0.949857107634116,1.016169671965471,1.085380694763347
2023-03-12,0.9468331555754579,1.014639789492613,1.0856055250580026
2023-03-13,0.9449621222660798,1.0127109985277192,1.0837210634674426
2023-03-14,0.9417599302187986,1.009472361875898,1.0805466394186265
2023-03-15,0.9371646539057527,1.0048582842822624,1.0755011517423814
2023-03-16,0.931148852919168,0.9982809422963068,1.0688745548607885
2023-03-17,0.9248679989316199,0.9917583962306155,1.0614464337135598
2023-03-18,0.9202907838734975,0.9871625518311669,1.05700893218942
2023-03-19,0.9165421036394765,0.9851476343750634,1.05752058442152
2023-03-20,0.9167136628319619,0.9855980917091282,1.0578504094131072
2023-03-21,0.9167151444401909,0.9857949060294229,1.058108118053911
2023-03-22,0.9164073284216459,0.985747627401507,1.058424505331568
2023-03-23,0.9173408170137194,0.9866573417593343,1.0590271367860034
2023-03-24,0.9178589135764332,0.9870688196416377,1.0602502953902995
