Plant,Date,SC2_N_gc_g_dry_weight,PMMoV_gc_g_dry_weight,Population_Served,County,zipcode,pcr_gene_target,index,SC2_N_norm_PMMoV,City,County_FIPS
SRCSD,2023-06-17,19020.0079238666,965060107.006369,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-18,32867.6308085654,1465566452.94964,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-19,22895.7734775136,980559596.028369,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-20,34869.7514186765,1278465144.16667,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-21,27707.4453783319,1242776230.84577,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-22,34313.577554082,1130067520.80808,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-23,34747.0583519696,1367938403.09677,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-24,31423.6878805835,856592057.173333,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-25,78735.1790800672,1301315104.30476,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-26,59686.7433205668,1272249586.76399,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-27,37589.6330824137,1102147912.25806,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-28,80255.1105825741,1505189610.02506,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-29,50290.6800024289,1170466125.07527,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-06-30,79923.6340004614,1219523058.47495,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-01,35087.1701855829,344789077.268687,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-02,41210.32355391,903234923.137255,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-03,44348.3479969333,833229184.719101,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-04,48540.7511591798,1135187313.98095,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-05,77141.2437709804,1196994598.71605,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-06,47845.4227801989,1109675595.74879,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-07,48556.6470519555,938491739.099099,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-08,70309.8181524539,1208245885.60158,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-09,58763.915812575,1024955914.87859,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-10,36219.8512990434,706809850.218069,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-11,43111.6321903743,772854373.818182,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-12,58739.649171123,920835090.30303,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-13,69344.9210028398,1107587553.83908,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-14,97017.5109979239,950874119.389978,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-15,78998.5980922099,956209859.45946,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-16,82100.2354248366,670274748.444445,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-17,54511.8434665819,915389393.297297,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-18,70323.443570431,1041572144.02852,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-19,92533.1488947022,1018507173.49896,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-20,85228.0546607234,1032493954.78261,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-21,57421.9878523327,665564572.56705,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-22,44036.052241146,649636909.430052,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-23,50919.6281411765,506730872.45283,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-24,72571.7120570714,1002617758.86525,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-25,67832.3699329412,1136286621.33333,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-26,169815.009293143,947062030.138067,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-27,133918.795723968,1260331642.58706,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-28,230867.791990588,761074218.742857,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-29,74050.5095883003,1227707308.43462,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-30,76293.3847593716,903653010.68323,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-07-31,148561.559384768,1057713901.47368,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-01,101654.395769285,930836852.468469,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-02,95947.8685239216,883943734.30303,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-03,160274.920637477,792737697.319588,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-04,146686.986623584,595554052.718894,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-05,117054.284634581,632886186.084849,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-06,101593.125592441,1884529833.22971,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-07,103065.350697533,669339087.926267,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-08,135298.280455355,864758606.55106,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-09,136121.115704202,833012850.15873,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-10,156203.048202924,833772127.938343,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-11,271068.210419814,696629092.561404,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-12,263823.776904371,816459351.955307,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-13,517271.708452595,745085114.117647,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-14,286668.260801191,1088930128.6076,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-15,212002.420846013,768900553.481482,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-16,286651.575883591,1233361174.03509,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-17,200823.425046588,843182663.92381,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-18,192316.156866667,918734684.444445,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-19,154725.022691672,764024952.079208,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-20,165942.991538943,815757062.616034,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-21,193632.1184,1094726972.24319,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-22,218964.662855728,1081461398.20663,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-23,253908.127559504,1555877090.24943,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-24,219480.070290105,1097803675.37572,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-25,152081.691968307,604950947.482993,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-26,398195.236096421,1175309244.56876,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-27,123069.770393277,534278264.126984,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-28,205765.371883025,612931082.666667,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-29,286953.584070831,772979505.704467,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-30,188864.059511836,766299965.301205,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-08-31,211550.495729812,924828492.335601,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-01,121501.973741176,796375268.837209,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-02,219645.857623049,566967192.380952,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-03,111301.30179883,487679419.923211,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-04,192741.622036078,781857313.422222,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-05,137078.652986034,698968089.20078,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-06,120571.49232607,705601654.911242,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-07,228886.234549831,752703132.56705,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-08,173343.922168798,612456984.778468,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-09,154747.802312435,430334755.915612,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-10,229272.176822145,826942832.941176,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-11,174196.213084677,682072744.032922,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-12,217889.319931458,683814626.666667,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-13,151754.464928551,584722949.98374,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-14,182428.158054902,632057967.295598,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-15,150606.957506478,767825201.687764,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-16,203813.699607329,875256280.655738,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-17,135915.242714744,819849372.813853,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-18,135909.077631065,683872304.313726,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-19,231051.544288101,750073242.21883,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-20,141497.939912135,797902268.717949,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-21,157735.079552941,732031346.666667,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-22,177687.152211257,825321129.592326,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-23,149405.04251526,984711194.589372,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-24,130727.582660131,575828721.777778,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-25,149574.777298824,632390718.171429,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-26,113830.399333142,705380770.081301,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-27,96009.8883533032,496478949.634188,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-28,126710.32196998,637351738.237548,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-29,140218.948797113,817693754.764826,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-09-30,139172.597741177,599443901.880342,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-01,104083.4810066,619914630.178862,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-02,87243.2835510646,691533412.515337,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-03,121582.537482353,780503240.0,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-04,59927.4597087731,356545898.422857,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-05,129989.948245882,923579406.666667,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-06,85767.1868849674,661383678.296296,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-07,66666.7190974059,511558668.587992,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-08,80754.8240635011,567478507.759036,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-09,60216.1282040092,643997914.33892,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-10,129225.604443111,860901397.762864,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-11,83364.4345323184,464855047.466667,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-12,203107.576339696,730331912.759382,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-13,126257.639943752,544708456.583826,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-14,372983.353034005,589313775.342466,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-15,77262.1298716918,722569108.389381,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-16,78599.4735686275,618933745.24109,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-17,154130.050977055,1200556617.68322,1480000,Sacramento,95758.0,N,,,Elk Grove,
SRCSD,2023-10-18,179506.261111688,1019099934.89178,1480000,Sacramento,95758.0,N,,,Elk Grove,
SFPUC_SE,2022-12-13,622940.084,809606210.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-14,582325.581,1159689923.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-15,1046482.37,911444421.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-16,363413.736,558624816.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-17,256541.747,576296296.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-18,204500.224,2955081955.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-19,590862.544,986557387.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-20,263439.6103,1182389937.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-21,645186.4,757000000.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-22,536666.171,717511219.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-23,581573.255,820586012.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-24,321226.94,438914897.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-25,314692.899,624455467.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-26,325796.897,871486017.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-27,792597.023,929108769.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-28,380805.601,1076097574.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-29,220524.349,582260826.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-30,227629.99,320000000.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2022-12-31,150524.89,737084961.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-01,47632.5935,163901631.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-02,270938.31,1701262938.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-03,604337.31,566652927.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-04,580079.956,732160000.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-05,611387.326,823753504.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-06,275873.282,322821870.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-07,553544.137,503126674.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-08,330269.834,366949797.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-09,183195.591,318104384.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-10,320901.813,490500926.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-11,531384.629,909762209.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-12,85759.1268,351072624.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-13,648918.05,682284784.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-14,290630.166,336209150.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-15,253815.556,788986454.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-16,410862.043,663703704.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-17,67636.5637,1117855244.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-18,194566.978,492373707.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-19,321934.615,637820646.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-20,164345.317,416811891.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-21,93509.3969,631794872.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-23,263554.016,665232975.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-24,251865.955,613930117.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-25,48596.5211,271671141.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-26,161707.247,662829200.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-27,101672.039,494490658.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-28,243611.177,769488983.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-29,90972.7205,423030625.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-30,192323.182,636725431.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-01-31,143171.143,752605443.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-01,143659.629,566091261.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-02,119067.591,751363119.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-03,140538.823,707878788.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-04,296596.234,986315247.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-05,163312.426,631559149.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-06,138158.923,784690182.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-07,110581.587,599535573.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-08,227271.444,756207627.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-09,242854.073,3874217410.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-10,319559.387,734818099.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-11,310478.183,737588653.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-12,221138.211,900914475.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-13,159243.362,669131903.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-14,377104.434,945028985.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-15,414276.454,769607710.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-16,329357.823,988418897.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-17,226156.88,686548032.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-18,236307.692,711223708.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-19,519369.816,664888775.0,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-20,312891.4689242425,697738647.6363635,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-21,329083.036362031,626747626.666667,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-22,267396.540151203,1004955047.69759,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-23,360661.6992578,966957069.55665,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-24,435170.309904762,611763509.047619,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-25,367856.356006504,967602499.121952,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-26,469228.241623188,774298927.304348,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-27,297471.138752688,658999797.849462,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-02-28,324434.738133333,952199137.6,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-01,298867.220908789,498955863.562189,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-02,337005.750277286,673060846.253687,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-03,411782.945736434,530852713.178295,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-04,977481.371002331,1171379775.85082,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-06,253084.603436153,599903518.14262,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-07,337061.888067941,987909596.26327,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-08,257549.419073016,404282071.568254,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-09,231793.582173516,719158573.223744,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-10,150468.236751515,632149695.030303,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-11,148995.770311111,672578464.088889,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-12,1565060.00220114,570832348.903226,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-13,85009.7305289965,373589896.407843,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-14,125940.690347712,485220506.444445,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-15,61197.9295741638,326274956.618736,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-17,216056.126800461,805546513.28976,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-18,392557.37958394,433224858.666667,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-19,141573.309943355,756126422.386831,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-20,80539.8237907563,472853270.047619,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-21,185517.460786984,712278152.624113,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-22,90469.950283628,1010979753.82594,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-23,184297.264342565,633438975.933748,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-24,272313.954198931,704742405.541126,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-25,365077.458323606,1123746110.47619,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-26,299471.11759162,1435036409.13242,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-27,269515.266705355,719857719.581465,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-28,159173.01886646,823360545.777778,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-29,249401.655747765,945923177.173333,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-30,161601.631406065,576470050.05383,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-03-31,186064.611701961,616992392.251572,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-01,137951.335536881,286214967.78836,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-02,212065.685458824,679160294.440252,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-03,224269.94081518,928258293.333333,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-04,127824.175572985,430958952.691358,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-05,129635.071673871,291477504.992248,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-06,1719874.42014725,739876039.569893,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-07,452956.465769046,1182340573.72168,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-08,291076.67163817,833853443.555556,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-09,249913.967341177,863920775.849057,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-10,201181.67385632,1003513027.51773,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-11,230637.643158075,1350442116.36364,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-12,127145.023387313,646146599.320261,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-13,119311.103898083,978896448.471455,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-14,507464.306149489,1030933153.21357,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-15,209985.990232826,777166534.265734,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-16,138329.554509804,997806317.484277,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-17,128429.586259679,625607614.060606,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-18,206227.82166868,1252270067.74775,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-19,179573.818832173,1358425841.08844,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-20,288066.281544757,1064592267.24638,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-21,149045.495591315,1158679936.28635,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-22,83424.7726036975,1031436476.95238,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-23,486226.488387154,960158009.657658,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-24,171854.091799809,1272688186.23423,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-25,133711.725015126,1078828983.44322,750000,San Francisco,94124.0,N,,,San Francisco,
SFPUC_SE,2023-04-26,111221.848694118,1057975769.16667,750000,San Francisco,94124.0,N,,,San Francisco,
